left_knee_angle,nose_conf,left_eye_conf,right_eye_conf,left_ear_conf,right_ear_conf,left_shoulder_conf,right_shoulder_conf,left_elbow_conf,right_elbow_conf,left_wrist_conf,right_wrist_conf,left_hip_conf,right_hip_conf,left_knee_conf,right_knee_conf,left_ankle_conf,right_ankle_conf,accel_x,gyro_x,accel_y,gyro_y,accel_z,gyro_z,accel_magnitude,label,timestamp
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.08323794856942124,-0.023239058381573394,0.1108412182891254,0.044271279239907035,0.3340964114446301,-0.018452391254644422,0.3340964114446301,poor,1743648277.3324666
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.07562497170994754,-0.017499577002297297,0.13085661853906563,0.04683764303144072,0.39500022632041965,-0.019792056150152473,0.39500022632041965,poor,1743648277.4325953
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.06681248766633495,-0.011480928635565305,0.14880983155471736,0.04866403474502558,0.4655000986693204,-0.019884710070757875,0.4655000986693204,poor,1743648277.5327644
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.05694520545991786,-0.005282081563932037,0.16440490959977738,0.049720213337756,0.5444383563206572,-0.018724142711557087,0.5444383563206572,poor,1743648277.63291
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.04616893196597543,0.0010049973687966905,0.1774083393882163,0.049989898782541176,0.6306485442721965,-0.01638150710282247,0.6306485442721965,poor,1743648277.7331302
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.034666708559230895,0.007273326318981871,0.18759764729515505,0.04946815869079428,0.7226663315261528,-0.013006785930357059,0.7226663315261528,poor,1743648277.833305
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.02262079358069681,0.013424111349864088,0.19481580734406034,0.04816423189947547,0.8190336513544255,-0.008813776328373572,0.8190336513544255,poor,1743648277.9334393
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.010212944919994691,0.01936458274879754,0.1989542234390731,0.046097862585644606,0.9182964406400425,-0.00406381705116714,0.9182964406400425,poor,1743648278.0336075
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.00236142179820748,0.025000763726846478,0.19994422909492487,0.04330082924234128,1.0188913743856598,0.0009443053220210918,1.0188913743856598,good,1743648278.1338148
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.03144531573252819,0.03655321612475891,0.18985459824277753,0.034115427462317764,1.2515625258602254,0.011940075570032863,1.2515625258602254,good,1743648278.3695743
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.04312811851895858,0.04055154953413451,0.18044351352170754,0.029250159493251243,1.3450249481516687,0.015564378474283014,1.3450249481516687,good,1743648278.4698672
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.05412584779867157,0.04390634849770007,0.16817125319239362,0.02392138293658021,1.4330067823893726,0.018204823308806715,1.4330067823893726,good,1743648278.5701513
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.06426494589813886,0.0465647397118758,0.1532320688199345,0.01821331972939742,1.5141195671851109,0.01969490122514596,1.5141195671851109,good,1743648278.6704335
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.07337951464917618,0.04848367679713604,0.1358741598664196,0.012220191660970495,1.5870361171934095,0.019940759808724888,1.5870361171934095,good,1743648278.7706535
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.08132685613472698,0.04963412618081433,0.11637770355598914,0.006037674905706824,1.6506148490778159,0.018929265508775665,1.6506148490778159,good,1743648278.8708065
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.0879862505666176,0.049999429633619606,0.09504566715486581,-0.00023882276424580515,1.7038900045329408,0.01672542377111872,1.7038900045329408,good,1743648278.970935
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09325709894528293,0.04957371246533384,0.07219732671809144,-0.006515138709529127,1.7460567915622636,0.013465826482667944,1.7460567915622636,good,1743648279.0711215
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09704972565375267,0.0483643398608609,0.04822243256126102,-0.012684267019545961,1.7763978052300213,0.009359947700853943,1.7763978052300213,good,1743648279.171241
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09930858773921837,0.046389733483083985,0.023478023872717083,-0.01865456049786316,1.7944687019137469,0.004663138787414376,1.7944687019137469,good,1743648279.2713895
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09999661989144855,0.0436805534658706,-0.0016443968926713338,-0.024331240184487513,1.7999729591315883,-0.0003288682620542689,1.7999729591315883,good,1743648279.3715644
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09910294459465253,0.040281897976492564,-0.026728739040159044,-0.029620410115517384,1.7928235567572202,-0.0052977934883636155,1.7928235567572202,good,1743648279.471691
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09664224338946492,0.03624615000873151,-0.05139170332461947,-0.03444149546033872,1.7731379471157194,-0.009933219001794094,1.7731379471157194,good,1743648279.5718224
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09265099534601796,0.03163477040278963,-0.07525405135651259,-0.03872003746850958,1.7412079627681436,-0.013944725524002485,1.7412079627681436,moderate,1743648279.6720054
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.08719037909351152,0.026520189892124582,-0.09793544391137972,-0.04238725667091058,1.6975230327480921,-0.017078056962649062,1.6975230327480921,moderate,1743648279.772235
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.08035366948695088,0.020989461778419264,-0.11905104451422273,-0.04538108079643186,1.642829355895607,-0.01913237656594426,1.642829355895607,moderate,1743648279.872394
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.07224868551414122,0.015128720181420441,-0.13827693143078815,-0.04765628841687403,1.5779894841131297,-0.019980653065606962,1.5779894841131297,moderate,1743648279.972519
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.06299805679395566,0.00902664317905252,-0.15532217922995462,-0.04917844764648499,1.5039844543516452,-0.019569990936979285,1.5039844543516452,moderate,1743648280.0726786
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.052754227560760994,0.0027838054495835226,-0.16990575592919088,-0.04992244412304819,1.4220338204860878,-0.017926493824343304,1.4220338204860878,moderate,1743648280.1728055
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.0416745237127403,-0.0035040322424487683,-0.18180466521314845,-0.04987706645387116,1.3333961897019224,-0.01515324566302433,1.3333961897019224,moderate,1743648280.2729483
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.02993219672863719,-0.009738258911147676,-0.19083043362103605,-0.04904249497506681,1.2394575738290976,-0.011423948161911984,1.2394575738290976,moderate,1743648280.3731203
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.017718320653476893,-0.01581735603853112,-0.1968355772031121,-0.04743217523949691,1.1417465652278151,-0.006975191745793893,1.1417465652278151,moderate,1743648280.4732752
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.005225377716603009,-0.021645678105365985,-0.19972676763737834,-0.04507177186841982,1.041803021732824,-0.0020872956020430078,1.041803021732824,moderate,1743648280.5734203
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.007350689626786769,-0.02713184616285342,-0.199458941760059,-0.041998368108716516,0.9411944829857058,0.002932321548331064,0.9411944829857058,moderate,1743648280.6735692
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.019821029696523648,-0.03219297022077919,-0.19603190333993625,-0.038257191067353924,0.8414317624278108,0.0077711083551338595,0.8414317624278108,moderate,1743648280.7738037
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.03197399305951618,-0.036742822363807374,-0.18950106878674866,-0.03391113393476686,0.7442080555238706,0.012118211716316801,0.7442080555238706,moderate,1743648280.8740103
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.04361205091217724,-0.0407080586513055,-0.17997765433779453,-0.02903194724509315,0.6511035927025821,0.015698389248068264,0.6511035927025821,moderate,1743648280.9741411
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.05456526803013415,-0.04403096785133193,-0.16760228548321912,-0.023691219261046365,0.5634778557589268,0.018290527259709827,0.5634778557589268,moderate,1743648281.074317
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.06464976739070635,-0.04665582392884584,-0.15258319142458077,-0.01797871223198527,0.4828018608743492,0.01972893566666153,0.4828018608743492,poor,1743648281.174439
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.07371339010254757,-0.04854330431297722,-0.13514934139076878,-0.011981135437749087,0.41029287917961943,0.019924632248080238,0.41029287917961943,poor,1743648281.2745748
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.08161395021936588,-0.04966341016363057,-0.11557098475985864,-0.005791864200669444,0.347088398245073,0.01886440919398839,0.347088398245073,poor,1743648281.3747463
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.08822079455078863,-0.049997630934953644,-0.094172000272428,0.0004867246574467242,0.294233643593691,0.01661585737694136,0.294233643593691,poor,1743648281.4748807
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.0934330134149701,-0.04954116459795305,-0.07128175093803517,0.006758180988884784,0.25253589268023924,0.013320137583271994,0.25253589268023924,poor,1743648281.5750241
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.0971675063723081,-0.04830116846573003,-0.04726418116872288,0.012922736739760937,0.2226599490215352,0.00918508524978761,0.2226599490215352,poor,1743648281.6751673
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.09936699538924665,-0.04629427746198089,-0.022467774906602078,0.018890205776357447,0.2050640368860268,0.0044651105711019205,0.2050640368860268,poor,1743648281.775436
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.09999107042998102,-0.04355486945374278,0.0026727022030705915,0.024555515609887408,0.2000714365601518,-0.0005344927084511939,0.2000714365601518,poor,1743648281.8756561
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.0990315078807759,-0.04012603335062595,0.027767639212566992,0.02983121599171671,0.2077479369537928,-0.0054997423630197394,0.2077479369537928,poor,1743648281.9758635
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.09650479228420983,-0.03606322556383461,0.05241469512194137,0.03463298661582605,0.22796166172632137,-0.010116538530766274,0.22796166172632137,poor,1743648282.0760372
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.09245352529791279,-0.03143243030978337,0.07621930621537305,0.03888447408440304,0.2603717976166977,-0.014093487110744707,0.2603717976166977,poor,1743648282.176155
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.08694007902151611,-0.02630415984610321,0.0988215089893397,0.04252165536277547,0.3044793678278711,-0.017183099601117312,0.3044793678278711,poor,1743648282.2762842
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.08004914220387807,-0.02075781958814133,0.1198688421971833,0.045487502964508576,0.35960686236897543,-0.01919079598971309,0.35960686236897543,poor,1743648282.3764513
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.07189273346261485,-0.014883823886137435,0.13901704751969696,0.0477333404082141,0.4248581322990812,-0.019988631088186472,0.4248581322990812,poor,1743648282.476605
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.06259893354826054,-0.00877430657219956,0.15596632352684936,0.04922409515854056,0.49920853161391565,-0.019526651044447493,0.49920853161391565,poor,1743648282.5767598
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.05231125448491695,-0.00252387528727471,0.17045272252697236,0.049936259907348735,0.5815099641206645,-0.01783319149151077,0.5815099641206645,poor,1743648282.6769483
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.04119884469654039,0.0037646716722636144,0.18223781381118845,0.04985807103368577,0.6704092424276769,-0.015015974778088392,0.6704092424276769,poor,1743648282.7771075
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.029435353105724805,0.009993291659617091,0.1911393207850368,0.048991163711488095,0.7645171751542016,-0.011252506799391923,0.7645171751542016,poor,1743648282.8772607
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.017210004526440392,0.01606201299089986,0.1970158952389365,0.04734988636396253,0.8623199637884769,-0.006781288897685607,0.8623199637884769,poor,1743648282.9773834
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.004708508260502932,0.021878637594755973,0.19977817648542873,0.04495915053687437,0.9623319339159766,-0.0018813143884997073,0.9623319339159766,poor,1743648283.0775385
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.00787105835050506,0.027350658042428384,0.19937950185957376,0.04185620031304977,1.0629684668040404,0.0031386553860626738,1.0629684668040404,good,1743648283.1777222
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.020334104823179183,0.03239289621020648,0.19582159412117922,0.038088059482136796,1.1626728385854335,0.007963713643004213,1.1626728385854335,good,1743648283.2779715
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.04920084846029282,0.04245806698024191,0.17411808074737445,0.02640667620699909,1.3936067876823426,0.017133514610097197,1.3936067876823426,good,1743648283.5243642
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.059754612352385675,0.045440800717865194,0.1603669080903678,0.020859856905531795,1.4780368988190853,0.019165324854181178,1.4780368988190853,good,1743648283.6246653
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.06935293264286599,0.04770105073425411,0.14408567914729198,0.014986986316405172,1.554823461142928,0.019985528801407484,1.554823461142928,good,1743648283.7248845
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.07784828297651328,0.049205100948386475,0.12553318027690868,0.008880204989700243,1.6227862638121062,0.019545085082276883,1.6227862638121062,good,1743648283.8250475
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.08511597717399566,0.04993083250455737,0.10498133986029803,0.002629061696088106,1.6809278173919653,0.017871178654489218,1.6809278173919653,good,1743648283.925272
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.0910331583652833,0.049865781122239376,0.08277594041848763,-0.003661130026223522,1.7282652669222665,0.015070710585902874,1.7282652669222665,good,1743648284.025455
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09550734435261189,0.04901213873196007,0.05927384498112517,-0.009889906820546862,1.764058754820895,0.011322175047431316,1.764058754820895,good,1743648284.1255817
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09847141312138165,0.04738367373681057,0.0348356597685869,-0.01596206325020322,1.787771304971053,0.006860633288856829,1.787771304971053,good,1743648284.2257042
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09987903348453786,0.0450047601463575,0.009834362245629773,-0.02178466350827646,1.7990322678763029,0.0019644931920606615,1.7990322678763029,good,1743648284.325876
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09970657379734425,0.0419153721606306,-0.015310015231180672,-0.02725988951987579,1.7976525903787541,-0.00305301832697236,1.7976525903787541,good,1743648284.4259977
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.09795689221477127,0.03816179682581096,-0.04022174872497135,-0.032305994227473094,1.7836551377181702,-0.007879995009083264,1.7836551377181702,good,1743648284.5261576
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.0946427968387703,0.03378774903994366,-0.06458300106174225,-0.036856315806300916,1.7571423747101624,-0.012224631697449117,1.7571423747101624,moderate,1743648284.6266785
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.08983521328743846,0.02888890054387824,-0.08785520937543641,-0.04080969768775446,1.7186817062995077,-0.015784982945309785,1.7186817062995077,moderate,1743648284.726934
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.08360463852323882,0.02353293520554691,-0.10973175324214175,-0.04411576770964698,1.6688371081859106,-0.018348167128661,1.6688371081859106,moderate,1743648284.827175
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.07605579104237348,0.01780878456571176,-0.12985402032927318,-0.04672095025031134,1.6084463283389878,-0.019752300472350635,1.6084463283389878,moderate,1743648284.9273353
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.06730584715598835,0.011804319592752889,-0.1479178547520851,-0.04858660349265166,1.538446777247907,-0.019911473047171047,1.538446777247907,moderate,1743648285.027472
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.05749162202359142,0.005613229252871683,-0.16364245655814996,-0.049683917492028606,1.4599329761887314,-0.01881614051890627,1.4599329761887314,moderate,1743648285.127608
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.04676960490951986,-0.0006658618436583249,-0.17677787255884053,-0.04999556608345544,1.374156839276159,-0.01653566251264485,1.374156839276159,moderate,1743648285.227732
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.035302682882104794,-0.006937333650014369,-0.1871226397988821,-0.049516395283061336,1.2824214630568385,-0.013211862425764513,1.2824214630568385,moderate,1743648285.3279026
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.02328323644644162,-0.013095990405626791,-0.19450337684039415,-0.04825448202287256,1.186265891571533,-0.009057336225212466,1.186265891571533,moderate,1743648285.428023
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.010893153570963989,-0.019048809154832685,-0.19880985091568673,-0.046229242582836706,1.087145228567712,-0.0043313324748900615,1.087145228567712,moderate,1743648285.5281641
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.001669295032910189,-0.02470040895009682,-0.199972132599451,-0.04347286277320574,0.9866456397367185,0.0006676249753374423,0.9866456397367185,moderate,1743648285.628306
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.014215426476963878,-0.029965442193633243,-0.19796890311438345,-0.040025895044833476,0.886276588184289,0.005628424773895406,0.886276588184289,moderate,1743648285.7285287
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.026536748797887966,-0.03475593692428267,-0.19282946832097828,-0.03594474716165471,0.7877060096168963,0.010234134323328193,0.7877060096168963,moderate,1743648285.8287547
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.0384295205873568,-0.03899306750917589,-0.18464205314527804,-0.03129761470503547,0.6925638353011456,0.01419141116527658,0.6925638353011456,moderate,1743648285.9289103
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.049712999165748874,-0.04261293406679996,-0.17353521503079716,-0.0261560289458962,0.6022960066740091,0.017253912000108142,0.6022960066740091,moderate,1743648286.0290534
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.060209512478215814,-0.045558660577893574,-0.15968487225952965,-0.020601175848681208,0.5183239001742734,0.019229096617784897,0.5183239001742734,poor,1743648286.1291895
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.0697532813480424,-0.04778381826246962,-0.1433105682241312,-0.01472096166217666,0.4419737492156608,0.019992764770971297,0.4419737492156608,poor,1743648286.2293186
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.07819755919301269,-0.04925392105061956,-0.12466181029096726,-0.008605304244437595,0.3744195264558985,0.01949649857867206,0.3744195264558985,poor,1743648286.3294911
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.08540118206216296,-0.049944437235189744,-0.10405072037012134,-0.0023565205834434264,0.3167905435026963,0.01777210902805588,0.3167905435026963,poor,1743648286.429615
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.09125665204357258,-0.04984515651208289,-0.08178565785755647,0.00393196799147209,0.26994678365141933,0.014926970642523414,0.26994678365141933,poor,1743648286.529778
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.09566702259357002,-0.04895765894292768,-0.05823472462651004,0.010156162209613118,0.23466381925143986,0.011142285433149329,0.23466381925143986,poor,1743648286.6299071
180.0,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.8,0.8,-0.09856551671801614,-0.04729536282948519,-0.03375434277899556,0.01622185731743905,0.2114758662558709,0.006654028474977468,0.2114758662558709,poor,1743648286.7300713
